"cueanexo","nombre","sector","ambito","modalidad","oferta_agregada","sexo","grado","total"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","27"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","92"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","21"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","91"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","1"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","22"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Snu/Cursos Capacitación Snu","Femenino","No Corresponde","9"
"540107100","INST. POLITÉCNICO ""SAN ARNOLDO JANSSEN""","Privado","Urbano","Común","Snu/Cursos Capacitación Snu","Masculino","No Corresponde","204"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","1"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","3"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","2"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","0"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","1"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","0"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","0"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","1"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","4"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","2"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","3"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","0"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","3"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","2"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Jardín de Infantes","Femenino","No Corresponde","2"
"540107300","ESC. Nº 215","Estatal","Rural Aglomerado","Común","Jardín de Infantes","Masculino","No Corresponde","3"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","9"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","15"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","14"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","14"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","12"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","16"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","19"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","16"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","10"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","18"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","15"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","12"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","6"
"540107400","ESC. Nº 300","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","21"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","1er Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","1er Año/Grado","2"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","2do Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","2do Año/Grado","2"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","3er Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","3er Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","4to Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","4to Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","5to Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","5to Año/Grado","1"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","6to Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","6to Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Femenino","7mo Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Primario","Masculino","7mo Año/Grado","0"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Jardín de Infantes","Femenino","No Corresponde","4"
"540107401","Aula Sat. Nº 01: ""ESC. Nº 300"" (Ex ""ESC. Nº 502"")","Estatal","Rural Disperso","Común","Jardín de Infantes","Masculino","No Corresponde","1"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","2"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","4"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","1"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","1"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","3"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","3"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","3"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","4"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","2"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","2"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","2"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","0"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","1"
"540107402","Aula Sat. Nº 02: ""ESC. Nº 300""","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","2"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","20"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","23"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","16"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","21"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","25"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","13"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","23"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","20"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","15"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","21"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","14"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","18"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","13"
"540107500","ESC. Nº 247","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","21"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","46"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","51"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","45"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","46"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","44"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","51"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","30"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","39"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","32"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","44"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","20"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","32"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","110"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","26"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540107700","INST. ""LINEA CUCHILLA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","61"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","70"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","67"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","77"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","63"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","64"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","53"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","63"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","59"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","68"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","81"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","73"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","64"
"540107900","ESC. Nº 185: ""JUAN ARECO""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","50"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","103"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","90"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","94"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","90"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","80"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","51"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","63"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","53"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","61"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","48"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540108000","COLEGIO AMADEO BONPLAND","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","8"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","10"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","37"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","18"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","8"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","22"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","35"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","12"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","11"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","19"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","26"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","11"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","28"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","8"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","20"
"540108100","CENTRO POLIVALENTE DE ARTE","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","8"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","18"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","20"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","14"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","10"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","15"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","9"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","10"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","8"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","6"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","6"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","16"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","14"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540108200","E.F.A. ""CONCEPCIÓN DE LA VIRGEN MARÍA""","Privado","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","1er Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","1er Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","2do Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","2do Año/Grado","2"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","3er Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","3er Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","4to Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","4to Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","5to Año/Grado","0"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","5to Año/Grado","2"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","6to Año/Grado","2"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","6to Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Femenino","7mo Año/Grado","0"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Primario","Masculino","7mo Año/Grado","1"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Jardín de Infantes","Femenino","No Corresponde","3"
"540108300","ESC. Nº 670: ""ARTURO H. ILLIA""","Estatal","Rural Disperso","Común","Jardín de Infantes","Masculino","No Corresponde","2"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","8"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","11"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","12"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","9"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","9"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","12"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","11"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","14"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","11"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","16"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","12"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","13"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","14"
"540108400","ESC. Nº 732","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","12"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","1er Año/Grado","3"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","1er Año/Grado","4"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","2do Año/Grado","8"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","2do Año/Grado","2"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","3er Año/Grado","5"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","3er Año/Grado","2"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","4to Año/Grado","5"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","4to Año/Grado","2"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","5to Año/Grado","4"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","5to Año/Grado","8"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","6to Año/Grado","0"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","6to Año/Grado","2"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Femenino","7mo Año/Grado","4"
"540108500","ESC. Nº 623 (F.J.C)","Estatal","Rural Disperso","Común","Primario","Masculino","7mo Año/Grado","4"
